,scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
0,0.6094341595088627,-2.079968212480991,1.5009023916129145,1.8811294327824277,-3.902070377307673,-2.604359013724636,0.25568080633457074,-0.6324851846871644,-0.03360231500857759,-1.70608785514716,1.7587959497256571,1.5555838708578966,0.1320613951224321,-4.05090211818359
1,2.2544824139360657,0.9350186845040912,-1.7185849257664765,0.7375015681649977,-1.9177652016579978,1.756900602614545,-0.09985182197250579,-0.3697247270905211,-1.3618590888078828,2.4450826773480605,-0.3090589641376043,-0.8566556443262144,-0.7042671009764592,-1.4630197719261833
2,1.0646183711066974,0.7308881287281567,0.8254652231919768,0.8616420060157655,4.2832952017409225,-0.8128300327692312,-1.0244854581430747,-1.6275454564957554,1.2319588451509913,2.2579445854417832,-0.22789491530975015,-1.680312953925056,-1.648962431382479,-1.9393520850811932
3,1.3011855756494022,1.4865083424068846,1.08630853661039,-1.3310194145773886,0.46432264613343954,0.23337161828145644,0.4373771934580259,1.7428575558963797,0.44719109754936454,1.3578271261437898,0.13515813897778292,0.5782387973799683,1.2625764516770808,0.09145482765594262
4,-2.914311639711333,-0.6393424327146027,-0.940745308585591,-1.2777556964866839,-0.5502845024533675,2.9898826224687918,-1.7316622313864865,1.9365567091829616,-3.3657395432316095,-0.6697700599715497,0.3255061302100112,1.1724446627185563,1.42245315958571,1.8593420586457925
5,1.5866944703998505,-0.6974501444968751,-0.9247035853291343,1.7159517625143077,-0.3826086497632298,-2.5513726466758437,-2.2665744280069613,-1.8389045720032227,0.9943214881075281,0.2848514721411305,1.3809707081355365,-0.8545052926730685,0.31707938215342846,-0.5705865369073542
6,1.2511807879346735,-0.6186930794404768,0.9135504751148229,-1.3238518821333025,-0.7261076931301436,-0.7634757879966582,-2.3916792911780793,0.9739449615711636,-0.9388046804054477,0.02498823745537486,0.9614933178118179,0.8930623520598882,1.3307702179455725,1.0709529314465032
7,-0.19697096901884723,-0.8465966240883075,-0.1594364218127981,-3.3746688679160597,-2.8942249448461745,-2.6453992247088047,-1.9944936552029635,0.7995484534468732,-1.8109581107201216,-0.7563251080787794,2.598456595572131,-0.7125279421228519,1.475031136934173,-2.4152089715726253
8,-1.867235360019754,-0.41087511573526003,-1.9000441098211625,-0.678066151801125,1.680616274914791,-3.4546408463846974,0.8688472870917147,0.4754712046645558,-1.1882999113935888,-2.892115708776909,0.14425901542773903,-1.0589854181276048,0.4653524227094079,1.083778804510991
9,0.04370429104688576,3.203557782641831,-0.47871125494604855,-2.04699498524373,0.3585512699126323,0.43999336794353033,2.718375150480873,1.670222491829157,0.7137421182990187,2.9266057824391236,-2.377526108645702,-1.2795030654994954,-1.8531518828110498,-5.202862670130689
10,-0.7796196063115359,-2.7533722951126176,1.2703018936288086,-0.44444539419754675,-2.9416125890053157,-2.031158162415083,0.6270276949003906,1.6762531357887622,3.993461783383573,5.827724932014659,0.8288188665519928,-1.9790762400637283,-4.264092561462618,1.3159430147191185
11,0.5354229246876716,-1.625882190620652,-0.8307145203593707,-1.2241935981196161,-0.2815817728327705,2.131960461575287,0.31409713489068924,-0.3172696740773766,-2.0713075056516232,-3.349365889408714,-0.9726158181466618,-0.10756510163664099,3.535859827159766,-1.4515983845526532
12,0.2605490429457717,1.9654790220461151,-0.9985911970783041,-2.369887532834049,-1.9302335244647437,-1.4504521290715064,4.256939464870329,-1.6427733584487723,1.67697840747269,-1.8058543561740528,1.8631460257484882,0.7699019322117263,-0.3132757953161808,-9.617665412139205
13,-0.08152505227086805,-1.3095753908587808,0.8921444029641611,-0.90996696068156,-2.4512115275344963,-2.5558751486392386,0.34517583544423897,3.15818251282087,0.3199832271468765,-0.23727665221976513,0.5716522792050858,2.6120034834136496,0.4387650027277127,2.27873028278427
14,-0.8218544616674743,2.2125774201197776,0.857512876923227,3.071511983991984,0.36646887444381226,-2.4489380634410005,-2.73631839849133,3.301855864462499,3.447331441566594,-0.3590384265652013,-0.7663746422719755,2.9228885844844044,-2.214091364086976,-13.25777895869596
15,-1.7894540379116528,1.2866535893780888,-0.7892102457191792,-0.010243733440142592,-0.32688579704902515,0.6751490975978671,2.8149637226274336,0.1811698138034911,1.2878775865537158,-4.100344202062045,-0.0974368038602359,-1.6864605405857422,-2.437626120847256,-0.2908281330724014
