scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.75,1288.2807162786137
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.3125,-3464.7656277423657
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.875,475.3855576510503
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.4375,917.5692368848512
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.0,1571.1263779126275
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.0,-351.1358977302973
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.4375,90.21855076567914
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.875,-298.21860152558054
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,9.3125,-710.1624795457815
0.0,0.0,0.0,-9.75,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,9.75,415.32105687352174
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.75,1655.1655780761737
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.3125,841.762093823392
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.875,241.3195985462546
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.4375,154.31876712788562
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.0,459.48483753493457
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.0,-239.21108735138927
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.4375,-638.3856517244016
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.875,-503.88217238122417
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,9.3125,63.71026050836886
0.0,0.0,0.0,-9.3125,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,9.75,831.2593199464267
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.75,1857.92160432036
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-9.3125,5958.312891934719
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.875,589.7054672069862
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.4375,-23.17788916404633
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,-8.0,-178.94316543169165
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.0,-854.9491742432283
0.0,0.0,0.0,-8.875,0.0,0.0,0.0,0.0,0.0,0.0,-9.75,0.0,8.4375,-729.2877539207549
