scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
0.0,0.0,0.0,7.211428902558659,0.0,0.0,0.0,0.0,0.0,0.0,-2.0073580984422,0.0,3.7119030689824815,690.0562311426605
0.0,0.0,0.0,-5.503701752921016,0.0,0.0,0.0,0.0,0.0,0.0,1.5785357471525856,0.0,-5.504087674620758,-101.31542845555194
0.0,0.0,0.0,5.858818332398963,0.0,0.0,0.0,0.0,0.0,0.0,-7.070662205308809,0.0,1.6178401878913409,180.97752973773683
0.0,0.0,0.0,-7.670648091267161,0.0,0.0,0.0,0.0,0.0,0.0,3.329161244736728,0.0,7.518557634591909,759.7215869698306
0.0,0.0,0.0,-4.6025742291475815,0.0,0.0,0.0,0.0,0.0,0.0,5.319082252806748,0.0,-5.09080052468639,90.47354662060624
0.0,0.0,0.0,-3.1321241126473964,0.0,0.0,0.0,0.0,0.0,0.0,-5.065527842345059,0.0,0.39610290611580545,51.70405716144368
0.0,0.0,0.0,-3.3403337568313294,0.0,0.0,0.0,0.0,0.0,0.0,-1.0888797017261478,0.0,1.7896463155580715,-10.647434559015363
0.0,0.0,0.0,-3.3256856234365095,0.0,0.0,0.0,0.0,0.0,0.0,-5.768098229567331,0.0,-2.1382105073009328,99.34449733696698
0.0,0.0,0.0,4.562815382288218,0.0,0.0,0.0,0.0,0.0,0.0,-0.7028802525274251,0.0,-4.805219485466244,-62.12970966251688
0.0,0.0,0.0,1.4786331017926795,0.0,0.0,0.0,0.0,0.0,0.0,0.22775101461778569,0.0,-7.256793396480036,-3.0510149063437333
0.0,0.0,0.0,-5.2716140210033355,0.0,0.0,0.0,0.0,0.0,0.0,1.7207176304230138,0.0,-6.959174512235528,-98.12908675638569
0.0,0.0,0.0,7.45011252919295,0.0,0.0,0.0,0.0,0.0,0.0,7.182168596053332,0.0,4.934357569863378,-348.6253454173167
0.0,0.0,0.0,-6.437246175897858,0.0,0.0,0.0,0.0,0.0,0.0,-3.126179693226069,0.0,2.9477284241945103,-373.91735370972697
0.0,0.0,0.0,-6.047388242483539,0.0,0.0,0.0,0.0,0.0,0.0,-0.9575601001663792,0.0,-0.07716943821967703,-178.15443677600112
0.0,0.0,0.0,6.549126433260513,0.0,0.0,0.0,0.0,0.0,0.0,-7.449783662156506,0.0,-3.8595202943997293,352.00278345931315
0.0,0.0,0.0,-3.0126227825694247,0.0,0.0,0.0,0.0,0.0,0.0,2.6003565496637115,0.0,0.321088338844973,0.49427763395466584
0.0,0.0,0.0,-5.042328711591567,0.0,0.0,0.0,0.0,0.0,0.0,0.7473644694924744,0.0,7.513354044232937,66.15969639739997
0.0,0.0,0.0,7.031983065027026,0.0,0.0,0.0,0.0,0.0,0.0,4.402125173777833,0.0,6.317237606842381,-437.99324180415954
0.0,0.0,0.0,6.749987760369869,0.0,0.0,0.0,0.0,0.0,0.0,1.5663996609773623,0.0,-6.584119967169288,-320.64036402343805
0.0,0.0,0.0,-7.276363377431391,0.0,0.0,0.0,0.0,0.0,0.0,-4.864274201293677,0.0,-2.7947147077877705,332.41033004722976
0.0,0.0,0.0,-3.6584154916176654,0.0,0.0,0.0,0.0,0.0,0.0,-1.7811633649682879,0.0,5.2598001464308695,15.020644279488353
0.0,0.0,0.0,-3.505047845001908,0.0,0.0,0.0,0.0,0.0,0.0,-2.2919467729025715,0.0,0.6831373305319755,15.165861111205805
0.0,0.0,0.0,4.835151692064635,0.0,0.0,0.0,0.0,0.0,0.0,-5.745212400403798,0.0,-6.807189701123667,-96.1764113146057
0.0,0.0,0.0,4.355916308746519,0.0,0.0,0.0,0.0,0.0,0.0,7.790190985608277,0.0,-4.8205490954532415,-140.65023573861095
0.0,0.0,0.0,5.0473828552773465,0.0,0.0,0.0,0.0,0.0,0.0,-7.911646126022362,0.0,3.309717501561874,-522.984862297044
0.0,0.0,0.0,4.340325546975132,0.0,0.0,0.0,0.0,0.0,0.0,3.664114688655797,0.0,-6.815285572254554,-23.31505566877876
0.0,0.0,0.0,-6.146095047597925,0.0,0.0,0.0,0.0,0.0,0.0,-2.2645483432916382,0.0,5.809654814009496,122.66500450629688
0.0,0.0,0.0,-2.705631602357613,0.0,0.0,0.0,0.0,0.0,0.0,1.9727700292409267,0.0,-6.983066395423622,-2.2623197162459223
0.0,0.0,0.0,-2.7970668475720473,0.0,0.0,0.0,0.0,0.0,0.0,-3.0242828525494048,0.0,3.673698853409025,-32.70269835696962
0.0,0.0,0.0,6.195403881221225,0.0,0.0,0.0,0.0,0.0,0.0,2.20091954168341,0.0,-0.4445611974088113,-166.627049870572
0.0,0.0,0.0,3.41191659556792,0.0,0.0,0.0,0.0,0.0,0.0,-6.086492064987173,0.0,4.172560777870359,48.30045780214545
0.0,0.0,0.0,4.335474879272976,0.0,0.0,0.0,0.0,0.0,0.0,0.9804351611119397,0.0,-0.09927045816974811,37.08947713739908
0.0,0.0,0.0,-1.159343706263206,0.0,0.0,0.0,0.0,0.0,0.0,0.3637252701119049,0.0,-7.593293972094477,2.0912065883875495
0.0,0.0,0.0,-7.497133029012252,0.0,0.0,0.0,0.0,0.0,0.0,-6.273737168107129,0.0,2.1825665802204863,39.84407120789868
0.0,0.0,0.0,0.13713105863524433,0.0,0.0,0.0,0.0,0.0,0.0,-2.970304302778773,0.0,6.521063582817488,-1.9836129318239428
0.0,0.0,0.0,-1.4338732314299243,0.0,0.0,0.0,0.0,0.0,0.0,-4.011324333618001,0.0,4.088818216688779,12.44072833584426
0.0,0.0,0.0,-6.768321442739312,0.0,0.0,0.0,0.0,0.0,0.0,-4.339229352134041,0.0,-3.3639767533797116,444.37826402792786
0.0,0.0,0.0,6.875162437481169,0.0,0.0,0.0,0.0,0.0,0.0,-5.420459403935929,0.0,4.929926073030671,-314.27003968317183
0.0,0.0,0.0,5.943369443003483,0.0,0.0,0.0,0.0,0.0,0.0,2.1344601041667755,0.0,4.858753230385831,-115.69496035942156
0.0,0.0,0.0,6.280943975839644,0.0,0.0,0.0,0.0,0.0,0.0,-5.014879057823427,0.0,0.6294758706504116,67.60717964815589
0.0,0.0,0.0,6.337460798775892,0.0,0.0,0.0,0.0,0.0,0.0,4.9190424826250005,0.0,-2.911944400450178,-96.95122981269502
0.0,0.0,0.0,-4.353037399328933,0.0,0.0,0.0,0.0,0.0,0.0,-6.239169207557172,0.0,-1.166275381979899,40.18409739693295
0.0,0.0,0.0,5.771689332101495,0.0,0.0,0.0,0.0,0.0,0.0,5.08823625475989,0.0,-7.888765911500949,-68.39899407364646
0.0,0.0,0.0,-1.3214239496195361,0.0,0.0,0.0,0.0,0.0,0.0,0.1719568412410517,0.0,-4.446275032468316,1.6526578422109122
