,scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
0,0.914151239263294,-3.1199523187214866,2.2513535874193717,2.8216941491736414,-5.853105565961509,-3.9065385205869543,0.3835212095018561,-0.9487277770307466,-0.050403472512866386,-2.55913178272074,2.6381939245884856,2.333375806286845,0.19809209268364814,6.560368011340852
1,3.381723620904099,1.4025280267561369,-2.5778773886497146,1.1062523522474965,-2.8766478024869966,2.6353509039218177,-0.14977773295875868,-0.5545870906357817,-2.042788633211824,3.6676240160220908,-0.4635884462064065,-1.2849834664893216,-1.0564006514646889,-3.2337649264432886
2,1.596927556660046,1.096332193092235,1.2381978347879652,1.2924630090236482,6.424942802611383,-1.2192450491538467,-1.536728187214612,-2.441318184743633,1.8479382677264868,3.386916878162675,-0.3418423729646252,-2.520469430887584,-2.4734436470737187,-4.586420052360136
3,1.9517783634741033,2.2297625136103267,1.629462804915585,-1.9965291218660828,0.6964839692001593,0.35005742742218465,0.6560657901870388,2.6142863338445697,0.6707866463240468,2.0367406892156845,0.20273720846667437,0.8673581960699525,1.8938646775156212,0.6307782342411953
4,-4.371467459567,-0.959013649071904,-1.4111179628783865,-1.9166335447300258,-0.8254267536800513,4.484823933703188,-2.5974933470797295,2.9048350637744424,-5.048609314847415,-1.0046550899573246,0.48825919531501677,1.7586669940778346,2.133679739378565,2.9290689346512333
5,2.380041705599776,-1.0461752167453127,-1.3870553779937014,2.5739276437714613,-0.5739129746448447,-3.8270589700137654,-3.3998616420104417,-2.758356858004834,1.4914822321612922,0.42727720821169574,2.0714560622033047,-1.2817579390096028,0.4756190732301427,-6.251112398361931
6,1.87677118190201,-0.9280396191607152,1.3703257126722344,-1.9857778231999537,-1.0891615396952155,-1.1452136819949872,-3.587518936767119,1.4609174423567455,-1.4082070206081716,0.03748235618306229,1.442239976717727,1.3395935280898321,1.9961553269183587,-5.724930437301835
7,-0.2954564535282708,-1.2698949361324612,-0.23915463271919715,-5.062003301874089,-4.341337417269262,-3.968098837063207,-2.9917404828044454,1.1993226801703099,-2.7164371660801825,-1.1344876621181692,3.8976848933581962,-1.0687919131842778,2.2125467054012598,-55.86034727535726
8,-2.800853040029631,-0.6163126736028901,-2.850066164731744,-1.0170992277016875,2.5209244123721866,-5.181961269577046,1.303270930637572,0.7132068069968337,-1.7824498670903832,-4.3381735631653635,0.21638852314160856,-1.5884781271914072,0.6980286340641119,0.7651680550273826
9,0.06555643657032864,4.8053366739627466,-0.7180668824190728,-3.070492477865595,0.5378269048689485,0.6599900519152955,4.077562725721309,2.5053337377437357,1.0706131774485281,4.389908673658685,-3.5662891629685527,-1.919254598249243,-2.779727824216575,0.014993972712851078
10,-1.169429409467304,-4.130058442668926,1.905452840443213,-0.6666680912963201,-4.412418883507973,-3.0467372436226245,0.9405415423505858,2.5143797036831432,5.99019267507536,8.741587398021988,1.243228299827989,-2.9686143600955925,-6.396138842193928,-0.013436442021334608
11,0.8031343870315074,-2.4388232859309777,-1.246071780539056,-1.8362903971794242,-0.4223726592491558,3.1979406923629305,0.47114570233603387,-0.4759045111160649,-3.106961258477435,-5.024048834113071,-1.4589237272199926,-0.16134765245496147,5.303789740739649,3.458300279616387
