scint_alpha,drift_bias,pixel_jitter,muon_flux,cathode_temp,anode_noise,beam_phase,shield_rho,veto_count,gain_offset,cerenkov_angle,trigger_rate,track_curvature,y
-2.34627836023153,-2.290865790710247,-0.5874909726835378,2.5125788502844926,1.763903098692147,-1.544920720426577,-0.02832404115045328,-1.160522317627841,0.6170820114380278,-3.2641009554149347,-3.5007739917211635,0.4385139165198922,2.060729437549905,6.954209087527305
-0.07177362963141427,-1.6109091976933057,-0.6579314532102352,3.862006097695639,1.1600747282195314,0.38994517071864754,-1.2565936401573259,0.5642475974304273,1.368307895413237,3.648233166306456,2.8539230953065573,1.3615151129516088,-0.38370796514249217,27.45064251311317
2.5911419776127715,-0.10647298939482817,1.2483678119885755,3.3209578366187067,-2.8502513960497957,-0.6625464636580588,0.7079995229232865,1.7312575641824535,1.3928945893804576,1.5183387579746872,3.0787754437343557,1.4808597542566448,-5.03840049058198,2.018235692879053
-3.378825761203251,0.8006692655175888,-6.124831451115319,4.717746859213667,-0.792745328833992,2.9809439285391686,0.6289334871930862,0.4169918409130127,-1.6580376240129346,1.085371185491422,-1.3875131620751642,-2.522517509043627,5.194000331235893,43.016763851958096
-0.15924288511036686,5.30192929520075,-1.914199109390941,-2.091296487966321,-1.5111629254632295,1.161655801056195,0.8984129405055432,4.867171542497242,2.230074195592278,0.6504510370039251,2.221725066824682,-3.6596046678046212,-1.3634151545950424,-4.37291228817079
-2.405637780790092,-0.5956253102527665,1.282776343025327,0.883667170257415,1.2463598692611395,-2.9927020288093438,3.6647426369772793,1.7635843363920927,1.4760215923412572,0.3122475779742065,1.5742804969733,-0.8230302213896741,5.207936224898012,3.270740693279198
2.3243079441754624,0.32930190324031056,-0.615461334047938,-0.44088677958528777,0.11406578386405836,0.2699556646973808,-2.4585565008799133,-1.801561663640074,4.113104292967747,2.6757995645669905,0.8870629941560638,-2.071119685854946,4.659279481677628,2.367839931675123
-1.252706609549813,-1.0221419142872201,-0.6185559702902151,2.147159117726505,-1.7016753450077706,-4.309917708510545,-0.2418792989954946,-1.737062742676997,-0.4891446981606581,1.3778659545635608,-1.2385857741204758,2.44912162471586,-3.7602534581248417,-1.863805908899396
-1.884768204388032,-0.5696718524323052,-1.7347644389064794,-4.886803667629298,-2.025011523652802,-1.8643260107219504,-2.492703834491806,-2.113069585689117,0.7854147033282907,1.7675872352171744,-3.4035678611411755,-2.3175541415021934,5.994345564174303,-94.05274490923314
-1.1739389127908202,-0.7906412309898102,1.81127146903573,-4.994524884987826,-2.2993550615601737,0.19064830563037596,-3.636750715384723,-4.462493375274925,-1.3975275095855022,1.938097440019428,0.0518258933126714,-0.8363653686419973,0.667275818910896,0.15296303776443776
0.8669797060999522,-0.16166300292985586,-0.40041978334125017,1.596481624301881,-0.13402803090036686,2.1925436618787337,-3.028821519074429,-2.5188101190784282,1.5697072445385953,-3.7507621238166413,-0.44695870019100226,-0.9229036557318128,2.4442178910372867,-2.8833945707298216
1.7170320921622153,2.3032728660472994,1.6080477147350312,-2.28091136390719,-0.19348208757455124,-1.0058018834673221,0.6098064813139844,-2.276321180876351,1.6161230632982955,-0.8362635318499951,-3.0319741959515643,3.7299910540407546,-2.8852785677773287,-17.621757276231346
-2.4664759534542138,-1.3207681631529806,-1.7319856292478384,1.0816277036381783,2.6760799099213823,1.0909359570463186,-5.604989436133914,-0.818032357284951,-0.23336302033450887,-4.762821574626804,2.9820206732508945,0.24770989509415317,-5.09990420380866,-4.248843091139723
-2.5508621081601084,-1.5713198601291751,0.07395422444299797,-2.061212062829375,-1.7129063257939885,-2.1162890260403517,-1.6689444008445378,4.732899760000762,-1.9945495531386919,3.541070750987441,-0.5723909888726239,-0.996160355477091,-4.515662664484312,-6.664049459009197
1.523271447282866,0.7887661332291503,0.8994034706081541,-0.5042504176276963,1.4184313951899754,0.8538719743136023,1.7486194859536979,-0.9848534773718669,0.7559449832079163,-2.9454909402303238,3.6620186044298224,-2.5044727924299437,-3.015348852550761,1.009097910776788
-0.16550866249603532,-0.7715916745318693,0.09681544346382555,0.31360755784736627,5.694772839438692,-0.3971395067948261,-2.1612869818057256,-1.0985185065418004,0.5157369435933962,-0.9312452531852129,3.5977402266556475,-1.4842695653031615,3.1569077082089727,3.36179380050724
1.915786509862376,-0.4723037498319969,-0.7537001979508337,-1.962833390709543,-1.173868160096481,3.617505319611287,0.3739539882311254,2.1054340032421304,0.48359543707287483,-0.14987986765571118,-2.086857334997729,-0.7571794795710824,0.004396243587587723,-1.4677645866974232
-3.111306116365636,-4.855570217741884,3.483730490089515,-4.366597497360009,-1.8348375033969468,2.1340761681855263,1.311384695854093,-1.2273233249582078,-0.5672250624211134,6.32962229305846,3.6830243482585416,-0.18966558178985798,-4.784295941113054,31.38436595994408
